	27.S17	50.S17	5.S17	173.S17	196.S17	88.S17	160.S17	93.S17	210.S17	59.S17	136.S17	163.S17	148.S17	121.S17	146.S17	174.S17	154.S17	147.S17	122.S17	90.S17	171.S17	CON27.S17	209.S17	14.S17	144.S17	186.S17	66.S17	24.S17	150.S17	118.S17	3.S17	53.S17	166.S17	21.S17	116.S17	35.S17	32.S17	112.S17	161.S17	141.S17	180.S17	103.S17	129.S17	169.S17	CON8.S17	86.S17	98.S17	39.S17	CON7.S17	7.S17	137.S17	87.S17	155.S17	94.S17	143.S17	164.S17	51.S17	33.S17	198.S17	191.S17	179.S17	135.S17	74.S17	99.S17	114.S17	216.S17	92.S17	91.S17	127.S17	167.S17	48.S17	138.S17	43.S17	184.S17	134.S17	190.S17	139.S17	26.S17	201.S17	55.S17	140.S17	123.S17	120.S17	193.S17	102.S17	181.S17	199.S17	54.S17	170.S17	183.S17	29.S17	4.S17	64.S17	58.S17	12.S17	189.S17	25.S17	72.S17	152.S17	CON1.S17	165.S17	62.S17	61.S17	68.S17	142.S17	31.S17	128.S17	85.S17	117.S17	95.S17	182.S17	101.S17	124.S17	156.S17	168.S17	194.S17	89.S17	145.S17	CON25.S17	206.S17	1.S17	178.S17	211.S17	110.S17	70.S17	109.S17	203.S17	153.S17	96.S17
165.S17	0.154672862	0.192354464	0.302330444	0.304164016	0.343440088	0.392153182	0.264722054	0.363416836	0.217518398	0.188377106	0.359015458	0.227163654	0.349317484	0.304077402	0.289142004	0.166714058	0.208363414	0.238564826	0.409233306	0.287137072	0.30993495	0.320406102	0.245061706	0.385345908	0.336940878	0.263571126	0.3969725	0.33324688	0.253728638	0.21344287	0.357867134	0.235769878	0.161175438	0.24420278	0.193469974	0.14518023	0.19699352	0.275251742	0.25010979	0.267980484	0.324531002	0.331206078	0.249144694	0.14014889	0.33716554	0.268579476	0.380717886	0.19197881	0.334999076	0.20953806	0.143233752	0.220871874	0.16877622	0.342407236	0.340560316	0.17378875	0.244738384	0.296942966	0.279389538	0.280043226	0.344117122	0.387013986	0.328668918	0.344951388	0.312648968	0.275394618	0.294525698	0.337598418	0.408886458	0.234079812	0.225416448	0.25992747	0.321106216	0.18455328	0.293693138	0.318625138	0.38180922	0.223786532	0.32939011	0.296706846	0.228575092	0.42135994	0.18168025	0.317577174	0.39975152	0.228357488	0.283183146	0.387961808	0.28604733	0.326470238	0.489447576	0.257748206	0.285177714	0.497441164	0.449557976	0.29397994	0.29982211	0.488143248	0.381361218	0.196975296	0.0	0.236398524	0.336482954	0.274358368	0.402616482	0.205104508	0.395009116	0.321134624	0.445905934	0.277979224	0.387160366	0.296329102	0.41840326	0.368659756	0.381509414	0.359972582	0.29848927	0.416913744	0.454161516	0.292436422	0.468698922	0.258863628	0.385897734	0.36793789	0.198057508	0.295787602	0.383594146	0.379505888	0.35085546
62.S17	0.245157094	0.244342416	0.291559208	0.276465496	0.28893378	0.367485742	0.250733414	0.3138759	0.21283451	0.326348586	0.327027178	0.182926378	0.314342652	0.28402413	0.26050292	0.18775675	0.199042642	0.22241183	0.383102566	0.223714616	0.34283277	0.307425394	0.226427594	0.359297016	0.293961602	0.222775966	0.384603528	0.33048056	0.218837786	0.197610086	0.317398434	0.259262658	0.215062194	0.28233622	0.187410794	0.283904886	0.210481756	0.23761723	0.203508006	0.253987132	0.326924474	0.306673438	0.329270042	0.23571397	0.433627072	0.245363436	0.358009382	0.26177463	0.4110157	0.196988176	0.244864816	0.231347438	0.205022212	0.283553856	0.328314264	0.266914442	0.240154952	0.36348577	0.246417154	0.236905506	0.330440474	0.36323399	0.31650943	0.310459084	0.231949444	0.25754479	0.262832078	0.294305366	0.359716542	0.229327828	0.210494748	0.209408374	0.361107284	0.157668944	0.292265786	0.269615846	0.35335202	0.240522796	0.300290506	0.249441542	0.182612384	0.390064848	0.169082694	0.292257114	0.379528936	0.18866198	0.249903394	0.370065436	0.227909826	0.302714474	0.456786392	0.246580626	0.223787746	0.48021028	0.425664704	0.235297312	0.317016758	0.469079004	0.340986822	0.286165404	0.236398524	0.0	0.308284194	0.334085692	0.366625554	0.203734988	0.368279524	0.267692804	0.411803562	0.227083676	0.361143854	0.394030746	0.380300368	0.356805812	0.365254498	0.366107598	0.245686606	0.399999512	0.436193124	0.339988498	0.44017251	0.226118256	0.370835938	0.335510814	0.220225972	0.285095362	0.35952749	0.367020176	0.283900712
61.S17	0.344128624	0.363930234	0.351462946	0.202213514	0.21924009	0.14570938	0.334191536	0.409178654	0.279615836	0.385326608	0.133244032	0.289599724	0.203265234	0.237063324	0.230894686	0.25754882	0.26414982	0.288608592	0.16218378	0.286407082	0.180576252	0.178842084	0.223802788	0.172130586	0.320422916	0.272826888	0.139581034	0.12652193	0.173686476	0.323603904	0.155142312	0.362878156	0.352654432	0.353595906	0.304601044	0.383477664	0.340231538	0.228591492	0.338354768	0.302413462	0.2013215	0.197302744	0.240765932	0.335969032	0.538306474	0.300309726	0.281533108	0.361334984	0.52904553	0.285402054	0.339712858	0.328105044	0.330714198	0.408816126	0.131671626	0.338435332	0.158923674	0.47805088	0.310885148	0.303036512	0.286703332	0.141550888	0.161632608	0.22366717	0.306309338	0.250511332	0.294065244	0.403648772	0.12370624	0.304115406	0.24226531	0.279901096	0.447297326	0.314573082	0.422242484	0.25403576	0.171998866	0.235952618	0.148422964	0.271594328	0.261709986	0.176695558	0.300554432	0.238353508	0.350386458	0.245993514	0.31672606	0.205290898	0.300518192	0.208567144	0.216881506	0.30714394	0.230085032	0.28759513	0.18026089	0.325606082	0.367568932	0.219536918	0.178997768	0.396532914	0.336482954	0.308284194	0.0	0.405456534	0.164142588	0.284532934	0.126672734	0.265379442	0.177653724	0.30829063	0.227170572	0.456017168	0.160058294	0.25304097	0.208768932	0.284758008	0.314557252	0.468344854	0.177365006	0.437087032	0.242110356	0.339860938	0.194367764	0.213726616	0.308887214	0.135946976	0.262426588	0.21464159	0.34459669
68.S17	0.226587118	0.329203448	0.374162868	0.382390548	0.392942388	0.413481418	0.336498214	0.397654944	0.286527042	0.311902506	0.419690982	0.334259398	0.4094144	0.35529797	0.395342632	0.291743746	0.32604021	0.293565362	0.454420146	0.353058868	0.419038282	0.34730803	0.352496598	0.412460716	0.415216358	0.373251134	0.448187668	0.430968696	0.330804806	0.296850018	0.403743554	0.297926926	0.29941229	0.305388012	0.267702318	0.27348091	0.234814752	0.364040714	0.361634502	0.350551784	0.401106222	0.398076286	0.385310562	0.278682262	0.469712068	0.317623648	0.404050182	0.213862634	0.44440804	0.331388424	0.275367188	0.323618502	0.249527504	0.388098688	0.4210195	0.31114789	0.348520852	0.393289986	0.338809738	0.380776206	0.41182813	0.460962474	0.405684106	0.40094728	0.404136004	0.308677838	0.312656718	0.37481867	0.444487926	0.350562248	0.326809816	0.342476954	0.293540552	0.307192512	0.409566578	0.394345358	0.436500436	0.364204748	0.399099314	0.362701786	0.337901308	0.458913812	0.291007954	0.397854322	0.422402072	0.327724828	0.354476818	0.456242004	0.401786694	0.367197246	0.514647116	0.333225986	0.387877182	0.499639032	0.471334348	0.396328424	0.30918247	0.512402884	0.41703477	0.269685344	0.274358368	0.334085692	0.405456534	0.0	0.445139962	0.276751532	0.439617984	0.358582284	0.47101351	0.329110528	0.457265462	0.403993362	0.441353	0.430449292	0.432536774	0.371821654	0.33083825	0.446585292	0.476729024	0.300066234	0.489818242	0.330861892	0.406431858	0.400791398	0.296463508	0.371504778	0.404956534	0.41879768	0.383412868
142.S17	0.408686456	0.421254422	0.419012754	0.246701238	0.241161602	0.092988472	0.367853712	0.422688994	0.304180284	0.417284652	0.130838636	0.349163744	0.230696562	0.2841439	0.268550806	0.313779992	0.327819508	0.315242576	0.077213596	0.31616823	0.176407072	0.201947972	0.280478164	0.146541994	0.35202318	0.314098956	0.09528883	0.167052362	0.239527816	0.380493472	0.129054464	0.421902736	0.412447008	0.445197474	0.351296492	0.4511024	0.401551554	0.288907648	0.388521976	0.349159602	0.220263664	0.243195032	0.288535616	0.3874895	0.604191122	0.320406854	0.283593916	0.418968836	0.592608318	0.343990826	0.413777474	0.349639248	0.389591726	0.437991898	0.137505602	0.380626392	0.227422522	0.54867192	0.333655048	0.353540648	0.311732844	0.118402408	0.15358266	0.250707898	0.337193206	0.273461888	0.308154108	0.416857752	0.1335871	0.338039202	0.29201261	0.303659364	0.512596874	0.365783718	0.482835776	0.282680912	0.090407186	0.301801734	0.176779928	0.297865988	0.29849355	0.064401558	0.35099188	0.274031416	0.348890654	0.319647414	0.359170308	0.114886054	0.35450514	0.2280168	0.221353102	0.341557572	0.285619192	0.174610602	0.156689586	0.347827854	0.382157696	0.143551366	0.11689948	0.463435326	0.402616482	0.366625554	0.164142588	0.445139962	0.0	0.348260278	0.158370502	0.26865983	0.087659808	0.32204121	0.260138632	0.462626684	0.09654373	0.27935279	0.145427532	0.285502192	0.337524328	0.49057543	0.109620426	0.50709444	0.119546308	0.356319286	0.151738524	0.220450396	0.37267827	0.181211188	0.283930892	0.245837566	0.362991346
31.S17	0.174089606	0.252844532	0.222318536	0.258129324	0.292289872	0.340208058	0.257844734	0.348261436	0.218274702	0.329068602	0.311010094	0.19963261	0.307670036	0.256421714	0.26213358	0.173283638	0.177403006	0.227837014	0.356257946	0.25521426	0.318739886	0.276475438	0.182855482	0.333211364	0.313137282	0.233893674	0.348059612	0.303070612	0.207073502	0.146868042	0.301816846	0.164615774	0.14972671	0.220162584	0.166122358	0.197929374	0.180704472	0.234656138	0.263917802	0.25474408	0.309517194	0.283248034	0.306065614	0.227377858	0.361208548	0.240125108	0.33417857	0.191621886	0.329117564	0.187513936	0.212616628	0.268389466	0.149476372	0.3427291	0.320324052	0.266639438	0.206023156	0.282781674	0.246861338	0.25224209	0.302925462	0.309174266	0.295175974	0.294660544	0.259907528	0.232071034	0.265120962	0.34629955	0.35608279	0.22413258	0.20324492	0.237045474	0.304118972	0.190559016	0.258719054	0.283131546	0.326586232	0.204164704	0.275155918	0.246418722	0.1857429	0.367297376	0.174214522	0.269100774	0.36808444	0.186913244	0.243942162	0.34919712	0.250741902	0.281960982	0.434397404	0.246390438	0.226892722	0.447020856	0.391011084	0.276776272	0.310679086	0.437254896	0.341285418	0.214114064	0.205104508	0.203734988	0.284532934	0.276751532	0.348260278	0.0	0.340395736	0.285160012	0.39209409	0.269028912	0.355606118	0.399643426	0.367248772	0.330644728	0.353717918	0.32897373	0.265457506	0.398871268	0.397244636	0.233844698	0.415579294	0.26223776	0.341145634	0.315150674	0.225989108	0.260034118	0.333828518	0.339504264	0.3337121
128.S17	0.406520874	0.41479484	0.411724208	0.23393732	0.24673384	0.138321202	0.361176586	0.398038328	0.304192306	0.407485826	0.135877002	0.341805206	0.225579244	0.271619366	0.258957228	0.311014658	0.317078962	0.309926434	0.14884289	0.297830712	0.18777135	0.204145274	0.274554206	0.180279208	0.347535318	0.307478794	0.160134716	0.129562448	0.228175686	0.377509354	0.183868026	0.425605766	0.404351994	0.425732268	0.350470882	0.433127622	0.388384728	0.279131522	0.375276582	0.339637932	0.215049882	0.249975738	0.24494535	0.386876706	0.594306068	0.3347868	0.29776805	0.395996758	0.579198548	0.334076764	0.397671396	0.352211362	0.383031536	0.397884876	0.130161028	0.36511995	0.211241632	0.53309145	0.336968298	0.336763102	0.295991094	0.143293214	0.166221946	0.257487256	0.336726784	0.273086234	0.28664719	0.42177375	0.116875614	0.330801032	0.285721168	0.29754655	0.509464568	0.369225208	0.47789565	0.26882765	0.144686944	0.282715684	0.176224466	0.277919146	0.311921668	0.172167632	0.345500702	0.269903098	0.360181628	0.30583584	0.358829538	0.203013148	0.336351758	0.236658402	0.207946152	0.32854587	0.274874846	0.281610104	0.142553348	0.355852912	0.389089138	0.206759504	0.192559678	0.445794696	0.395009116	0.368279524	0.126672734	0.439617984	0.158370502	0.340395736	0.0	0.265522664	0.15397679	0.312355188	0.250997386	0.474144182	0.145287712	0.284851212	0.206775802	0.290447106	0.28960533	0.4938112	0.16537118	0.495665166	0.232752014	0.361243308	0.205732782	0.18655079	0.343577748	0.178285454	0.286907306	0.24099102	0.352600004
85.S17	0.34016065	0.336079256	0.332535096	0.20853982	0.217740736	0.25334525	0.27306321	0.306571624	0.213947674	0.335122238	0.253255102	0.262945614	0.232538036	0.242656974	0.216599868	0.239644046	0.250554794	0.233038014	0.301456638	0.219478664	0.272273766	0.20823163	0.219050002	0.247594184	0.265295286	0.229466182	0.331440332	0.271636216	0.190587586	0.292093854	0.271561222	0.355150366	0.326563074	0.37424238	0.248181278	0.371212594	0.30767502	0.19471911	0.279067614	0.259730012	0.23911819	0.235022226	0.243191462	0.309482206	0.522207364	0.154055496	0.19143539	0.34143159	0.506480668	0.26080966	0.337698052	0.220629954	0.306539716	0.289418672	0.24679578	0.30149745	0.223958252	0.457531498	0.257344198	0.264453386	0.26309455	0.28979529	0.269956018	0.182634472	0.227670336	0.193201878	0.13304745	0.286237062	0.26937457	0.246185	0.234900312	0.213784166	0.430185188	0.260749736	0.397526366	0.213594682	0.26989062	0.256822448	0.23706803	0.200038766	0.219388076	0.29768216	0.258887582	0.237376058	0.254298188	0.23119188	0.277119598	0.309139992	0.256035062	0.22747685	0.378401172	0.261739734	0.231973506	0.372530656	0.313578712	0.24042376	0.308062494	0.378884048	0.256881098	0.375496176	0.321134624	0.267692804	0.265379442	0.358582284	0.26865983	0.285160012	0.265522664	0.0	0.310160958	0.201416336	0.294401542	0.336319178	0.27533294	0.286789428	0.296084982	0.261522926	0.206331046	0.410639272	0.330330452	0.417091186	0.335917542	0.272277088	0.266740306	0.185895522	0.31254664	0.24320047	0.28102387	0.278507976	0.238422196
117.S17	0.453033928	0.466139402	0.460780558	0.278420186	0.279218754	0.116989916	0.406118996	0.455024402	0.340793944	0.438545148	0.167842268	0.397074732	0.264706302	0.303941324	0.314361562	0.360756036	0.370294092	0.344140532	0.08152806	0.349451342	0.216137488	0.225854288	0.323676048	0.172132966	0.393445348	0.356897276	0.076194758	0.174490838	0.27698578	0.423393596	0.165467556	0.465766276	0.45702972	0.475657214	0.398638608	0.48114564	0.440803162	0.332846132	0.434303112	0.379777758	0.24956314	0.280258304	0.293498644	0.42983642	0.642781982	0.368771618	0.311964228	0.452557592	0.628528738	0.39886311	0.450713806	0.388345332	0.435868006	0.466665822	0.160763578	0.405330944	0.26676407	0.58357978	0.375208904	0.403207788	0.343810548	0.125854704	0.1919399	0.290646458	0.386190402	0.300477228	0.329381816	0.451301644	0.126426464	0.377895162	0.339670634	0.350861524	0.55297765	0.421160514	0.53137026	0.326431032	0.126657254	0.341562746	0.214866404	0.34109552	0.358246014	0.074350034	0.400442032	0.306888288	0.381143826	0.361933002	0.410435232	0.129690638	0.395302796	0.25891878	0.197307922	0.380681728	0.332697904	0.163854434	0.12961289	0.408404354	0.406393088	0.096574838	0.147566196	0.49939309	0.445905934	0.411803562	0.177653724	0.47101351	0.087659808	0.39209409	0.15397679	0.310160958	0.0	0.360399738	0.295869916	0.505933564	0.102774246	0.31681479	0.178515452	0.32105666	0.36509746	0.51360115	0.08317359	0.542042772	0.11499986	0.40224403	0.171552888	0.246653904	0.400081722	0.225201828	0.304632092	0.26301905	0.39361789
95.S17	0.272993974	0.285928244	0.374739512	0.279795468	0.283832364	0.30613797	0.236012406	0.22181104	0.184528854	0.30018683	0.316497362	0.253471454	0.29643054	0.276691734	0.29749072	0.258123414	0.266370382	0.189494234	0.351152966	0.178777352	0.359686514	0.29341353	0.277251978	0.331544336	0.309098174	0.260364454	0.386410932	0.317211752	0.26044789	0.255074074	0.347758742	0.309472222	0.275654842	0.319506552	0.223482706	0.319985654	0.248256796	0.274202266	0.256384438	0.258580348	0.32451707	0.331273702	0.283038606	0.256553622	0.464762444	0.192931924	0.318439678	0.282658274	0.45239338	0.263324216	0.281284672	0.176874986	0.269964452	0.218052076	0.293826476	0.247396698	0.28655504	0.407065782	0.22591393	0.294445102	0.321620222	0.34981665	0.33749973	0.296610628	0.250843776	0.238187098	0.172936366	0.227218774	0.309474246	0.249275524	0.267672104	0.193650362	0.377047264	0.22286646	0.352660386	0.30110203	0.338884	0.279502864	0.289430326	0.228394774	0.226613992	0.344342812	0.195704694	0.273760822	0.330292828	0.28456612	0.282122218	0.397700164	0.285654146	0.292612774	0.422458588	0.20447647	0.271380718	0.459495672	0.364492848	0.27271566	0.264380082	0.426466148	0.342008414	0.33552756	0.277979224	0.227083676	0.30829063	0.329110528	0.32204121	0.269028912	0.312355188	0.201416336	0.360399738	0.0	0.388426386	0.347878754	0.326098496	0.357993748	0.374177058	0.344162138	0.198408158	0.383331812	0.378591704	0.37375437	0.400604442	0.227355892	0.355026138	0.28260167	0.244654076	0.323160794	0.343925034	0.354218636	0.222757296
182.S17	0.413925824	0.402022478	0.38388189	0.209704634	0.234295446	0.242261196	0.3118714	0.452412526	0.319514616	0.418871348	0.168413896	0.28990146	0.190460862	0.3059419	0.221890238	0.305411436	0.295831656	0.313657256	0.259665332	0.351627414	0.187202356	0.190439864	0.250142728	0.23366177	0.289009168	0.270734016	0.274121718	0.235763546	0.209795132	0.349385288	0.197375708	0.434755332	0.395027872	0.439222466	0.362155936	0.428399368	0.381986778	0.26842356	0.347058576	0.356490154	0.196007904	0.256568408	0.324929892	0.381464432	0.591685218	0.351403242	0.30896056	0.395332764	0.570112626	0.339351318	0.383189942	0.37034248	0.369876454	0.438748862	0.225526482	0.369786376	0.220607906	0.50079834	0.300517008	0.296360292	0.298769772	0.253901052	0.215858664	0.26009905	0.337963334	0.246089864	0.319105888	0.436125772	0.254628108	0.295508266	0.292244494	0.328722768	0.500052218	0.354718686	0.467763484	0.2255156	0.24525925	0.30279969	0.202092676	0.307033624	0.318508646	0.27702301	0.356491164	0.254339644	0.36806539	0.243335518	0.36171838	0.240807062	0.3287023	0.172677944	0.344700346	0.354247708	0.28302988	0.346136682	0.29821233	0.338911042	0.400697072	0.341173354	0.206944208	0.426014222	0.387160366	0.361143854	0.227170572	0.457265462	0.260138632	0.355606118	0.250997386	0.294401542	0.295869916	0.388426386	0.0	0.48177238	0.247677622	0.231505034	0.24040284	0.301632956	0.338995356	0.436617918	0.305615146	0.49299172	0.323478876	0.323862542	0.187879472	0.254956412	0.349164618	0.213725976	0.235322276	0.198621138	0.385843546
101.S17	0.344280128	0.317292066	0.437605838	0.403909914	0.414884398	0.448271796	0.3869141	0.432292322	0.324970696	0.256456292	0.44196568	0.395755304	0.444291202	0.39027906	0.41403675	0.340898688	0.37661814	0.354585064	0.481995592	0.366185934	0.409890084	0.404921696	0.368005216	0.426551494	0.438764672	0.375704932	0.502483726	0.418222466	0.38912256	0.400429428	0.46409768	0.3969422	0.364617624	0.419839398	0.36961484	0.33415124	0.386360086	0.359421744	0.39477672	0.36494627	0.401183408	0.310143136	0.325969192	0.310051716	0.48391701	0.29326311	0.262039156	0.373067628	0.487265906	0.358278922	0.323711502	0.308501508	0.381872686	0.424250882	0.405996066	0.289296872	0.38969607	0.456192724	0.399800988	0.397262464	0.4319156	0.467477164	0.435860964	0.323747486	0.40491621	0.374413964	0.32735714	0.421665532	0.474744076	0.349389658	0.355061138	0.355588424	0.489067774	0.363831326	0.450318344	0.404316776	0.47235541	0.35300043	0.417668956	0.358027196	0.363258642	0.486598482	0.33237622	0.410566012	0.331888758	0.382252502	0.413374728	0.489213842	0.390677524	0.401949048	0.559203166	0.361110288	0.39496994	0.554801642	0.513471218	0.390698686	0.3803613	0.560057794	0.457367756	0.379659938	0.296329102	0.394030746	0.456017168	0.403993362	0.462626684	0.399643426	0.474144182	0.336319178	0.505933564	0.347878754	0.48177238	0.0	0.48542663	0.467418122	0.473171284	0.418402324	0.382631904	0.52178337	0.517074478	0.44988598	0.52110146	0.381005966	0.464130208	0.352406656	0.37752453	0.406832888	0.46079584	0.461989602	0.40095409
124.S17	0.42728455	0.442094248	0.434409256	0.233795956	0.225420064	0.07022823	0.342023838	0.411870248	0.280398158	0.423046186	0.12036053	0.351568878	0.212430312	0.296407042	0.270422568	0.333463234	0.332661618	0.29769067	0.104473018	0.300193252	0.17556179	0.175146242	0.278750646	0.154658536	0.330554718	0.320481962	0.12035324	0.17378688	0.23192925	0.38789647	0.137759758	0.442307394	0.429380678	0.456338404	0.377622862	0.459926822	0.412929608	0.301195522	0.389188406	0.360845524	0.212311166	0.256924154	0.271445634	0.399164566	0.617994308	0.350373596	0.291272026	0.429227662	0.605710736	0.371511168	0.427206624	0.34424809	0.406390492	0.421288532	0.129347852	0.380723538	0.235811924	0.557463834	0.325700842	0.36247491	0.310189874	0.118066894	0.162347026	0.266018304	0.345347104	0.231565962	0.286524862	0.42213785	0.09022721	0.340903064	0.315729684	0.305414002	0.525449	0.3963786	0.507617886	0.27690131	0.126018428	0.31542012	0.173895558	0.315396394	0.336488976	0.1045022	0.380584174	0.271805166	0.359172976	0.320444828	0.376017154	0.155233596	0.362448078	0.21467633	0.210997992	0.339166486	0.306723826	0.20168472	0.13231638	0.379421112	0.38046481	0.159903284	0.113505818	0.47541562	0.41840326	0.380300368	0.160058294	0.441353	0.09654373	0.367248772	0.145287712	0.27533294	0.102774246	0.326098496	0.247677622	0.48542663	0.0	0.272236804	0.147778486	0.298895846	0.315127826	0.466938488	0.121257492	0.516247514	0.151408358	0.358222228	0.130214102	0.218625766	0.36781562	0.202083694	0.255474914	0.217360056	0.336824576
156.S17	0.38961821	0.401731316	0.398892796	0.184114788	0.208592444	0.267073382	0.24093507	0.437723504	0.27791785	0.398509666	0.228865374	0.26258975	0.160139172	0.274278126	0.213821308	0.27322661	0.272448038	0.272813694	0.29435121	0.34090276	0.232601786	0.160276042	0.227811314	0.26884246	0.19173631	0.230353218	0.302769844	0.254546968	0.195748466	0.336534762	0.22701229	0.408484922	0.379333166	0.419233696	0.34939385	0.42407695	0.378066092	0.274097446	0.337728734	0.336344764	0.241042222	0.26710257	0.307986926	0.353296586	0.580899848	0.32753668	0.312509514	0.391877818	0.569454508	0.345364152	0.38925706	0.353784206	0.358341152	0.426344004	0.250949896	0.338923306	0.228912328	0.519638282	0.211422854	0.301541682	0.316347826	0.297554454	0.25913155	0.281858464	0.31330602	0.21401743	0.311874042	0.390502306	0.277283774	0.273309176	0.287067768	0.316741278	0.49097004	0.35012016	0.46567311	0.21894023	0.28727556	0.306896296	0.188625846	0.300776798	0.307494368	0.296580172	0.355236958	0.164314086	0.390401404	0.279608576	0.309853018	0.303361356	0.320693054	0.155725114	0.363893016	0.33529067	0.288095246	0.375299664	0.318016528	0.328711956	0.37452931	0.359977296	0.233201902	0.43927046	0.368659756	0.356805812	0.25304097	0.430449292	0.27935279	0.330644728	0.284851212	0.286789428	0.31681479	0.357993748	0.231505034	0.467418122	0.272236804	0.0	0.272255758	0.324406338	0.325420162	0.287331596	0.327886576	0.482029358	0.345843462	0.272363708	0.203548158	0.281251262	0.338789128	0.242101846	0.09304797	0.122533256	0.366329284
168.S17	0.404804492	0.41973867	0.40941489	0.235361894	0.23219679	0.14762862	0.339779692	0.458684106	0.306619888	0.4143805	0.161027808	0.319566276	0.22803537	0.311255024	0.255344074	0.292291752	0.30332382	0.300336076	0.153943712	0.354603894	0.152155696	0.181102144	0.262101848	0.161994398	0.330314408	0.298939148	0.179932622	0.194808058	0.240320216	0.38925622	0.152703892	0.4375241	0.38864208	0.447323674	0.36806632	0.448213744	0.39711117	0.281951128	0.355036748	0.368801594	0.20838136	0.267111924	0.304370328	0.371155816	0.598070494	0.350284118	0.300144864	0.401825384	0.58991729	0.366298242	0.412935762	0.356919976	0.364300194	0.434434674	0.17370347	0.348022168	0.249810566	0.531353956	0.326564472	0.343441368	0.318950988	0.176651456	0.147672028	0.274512334	0.367753858	0.257189792	0.323419076	0.4253572	0.178391008	0.327402942	0.298297054	0.344095848	0.507749174	0.360407286	0.491223336	0.256905856	0.15151691	0.330891226	0.1729982	0.320983192	0.334172818	0.15480623	0.372749756	0.301258528	0.368288402	0.28125909	0.316280048	0.160260478	0.336058964	0.222769972	0.26626591	0.345968056	0.292345928	0.223545662	0.203385746	0.352088582	0.3848536	0.217935322	0.116894112	0.444976426	0.381509414	0.365254498	0.208768932	0.432536774	0.145427532	0.353717918	0.206775802	0.296084982	0.178515452	0.374177058	0.24040284	0.473171284	0.147778486	0.272255758	0.0	0.274256248	0.32834896	0.484696958	0.189741454	0.496726888	0.201165184	0.31327827	0.137298704	0.242261852	0.379536678	0.17889186	0.277580176	0.231233878	0.36952965
194.S17	0.39674802	0.396244094	0.397751774	0.24477919	0.265853342	0.268379004	0.334634588	0.421344946	0.297339428	0.367766696	0.266671692	0.33037366	0.285351662	0.287694076	0.262446538	0.296061768	0.30296198	0.305843076	0.294426904	0.320517686	0.25602988	0.249306644	0.25852296	0.25310933	0.35470994	0.302070096	0.328039794	0.267016726	0.248835264	0.381385536	0.272800708	0.420161364	0.387914152	0.433666466	0.33295458	0.40775082	0.379964582	0.27568828	0.365185596	0.330415678	0.258533128	0.283768796	0.293732252	0.3733029	0.57659599	0.311601358	0.268566892	0.385759336	0.562519386	0.33862211	0.392924786	0.33689794	0.369227586	0.397444038	0.269106358	0.348283828	0.24728145	0.506284536	0.319645604	0.326371544	0.285515512	0.29818026	0.253492608	0.257131942	0.355255174	0.247183036	0.291506748	0.412152884	0.289986088	0.317352422	0.283420386	0.315612404	0.497233462	0.33869063	0.466465024	0.224582264	0.288141882	0.302018038	0.24871624	0.28526738	0.305712394	0.307155482	0.334342352	0.29275276	0.32282409	0.300560926	0.329078404	0.300086194	0.298793364	0.273855296	0.374095642	0.30549342	0.28357974	0.367561914	0.328538758	0.303764754	0.371796388	0.372469886	0.264479432	0.419881714	0.359972582	0.366107598	0.284758008	0.371821654	0.285502192	0.32897373	0.290447106	0.261522926	0.32105666	0.344162138	0.301632956	0.418402324	0.298895846	0.324406338	0.274256248	0.0	0.30519104	0.475237246	0.33526361	0.46930106	0.338645796	0.325247198	0.272491436	0.247484852	0.366699754	0.257651912	0.329705808	0.305619326	0.361213294
89.S17	0.311028756	0.31608971	0.350017674	0.248056166	0.24260817	0.29835314	0.234328016	0.211203558	0.202538324	0.317178412	0.293778276	0.228860584	0.26694221	0.263712852	0.26284171	0.24326378	0.233491368	0.20670718	0.348143552	0.19729171	0.312049016	0.253800376	0.246884216	0.316744422	0.27451	0.23204058	0.381452354	0.316393198	0.231239736	0.27059306	0.323639788	0.337020944	0.306055256	0.358423398	0.24826644	0.346515892	0.279251434	0.24871418	0.246278096	0.264884154	0.277684496	0.322853212	0.259006996	0.28735122	0.503412182	0.233446662	0.309491992	0.308329212	0.489778134	0.279710706	0.313253966	0.20427824	0.279258078	0.217561774	0.295434262	0.268282212	0.271186194	0.437366576	0.203801376	0.26282242	0.2867021	0.348810464	0.309856268	0.289756578	0.24195305	0.186007724	0.177993864	0.2634767	0.311987464	0.231836858	0.246223754	0.208018136	0.414104478	0.243958258	0.388564488	0.241824656	0.315975118	0.265758142	0.281509456	0.196811012	0.224504158	0.350022466	0.23627026	0.2635084	0.341913654	0.242592622	0.222495388	0.364032702	0.257210112	0.257968412	0.42535031	0.228145792	0.252498556	0.42590893	0.35889015	0.26012081	0.298266888	0.426057614	0.300574964	0.357379406	0.29848927	0.245686606	0.314557252	0.33083825	0.337524328	0.265457506	0.28960533	0.206331046	0.36509746	0.198408158	0.338995356	0.382631904	0.315127826	0.325420162	0.32834896	0.30519104	0.0	0.380169538	0.378393894	0.39064832	0.395846604	0.232913598	0.310137052	0.243297704	0.277486674	0.2982986	0.304139436	0.315269486	0.204368822
