	27.S17	50.S17	5.S17	173.S17	196.S17	88.S17	160.S17	93.S17	210.S17	59.S17	136.S17	163.S17	148.S17	121.S17	146.S17	174.S17	154.S17	147.S17	122.S17	90.S17	171.S17	CON27.S17	209.S17	14.S17	144.S17	186.S17	66.S17	24.S17	150.S17	118.S17	3.S17	53.S17	166.S17	21.S17	116.S17	35.S17	32.S17	112.S17	161.S17	141.S17	180.S17	103.S17	129.S17	169.S17	CON8.S17	86.S17	98.S17	39.S17	CON7.S17	7.S17	137.S17	87.S17	155.S17	94.S17	143.S17	164.S17	51.S17	33.S17	198.S17	191.S17	179.S17	135.S17	74.S17	99.S17	114.S17	216.S17	92.S17	91.S17	127.S17	167.S17	48.S17	138.S17	43.S17	184.S17	134.S17	190.S17	139.S17	26.S17	201.S17	55.S17	140.S17	123.S17	120.S17	193.S17	102.S17	181.S17	199.S17	54.S17	170.S17	183.S17	29.S17	4.S17	64.S17	58.S17	12.S17	189.S17	25.S17	72.S17	152.S17	CON1.S17	165.S17	62.S17	61.S17	68.S17	142.S17	31.S17	128.S17	85.S17	117.S17	95.S17	182.S17	101.S17	124.S17	156.S17	168.S17	194.S17	89.S17	145.S17	CON25.S17	206.S17	1.S17	178.S17	211.S17	110.S17	70.S17	109.S17	203.S17	153.S17	96.S17
216.S17	0.81264591311	0.859605459902	0.869721932701	0.75695013455	0.734114063629	0.735134289533	0.774930362291	0.824454924415	0.738887264461	0.848693203457	0.754587269863	0.828412018094	0.817392951423	0.822268878135	0.827348189802	0.836246041072	0.828457344466	0.763723410808	0.784613671471	0.783363456163	0.798229857147	0.692546323064	0.788040588448	0.791311558867	0.844001947837	0.805877427938	0.795028355006	0.790707405806	0.753218325313	0.816682054579	0.789736142352	0.837134745131	0.84189895083	0.814855022812	0.828214085048	0.856940482324	0.823496142983	0.832735524097	0.846258626943	0.83105879361	0.768281678074	0.829312381829	0.815470309189	0.846404749923	0.88071660212	0.800478510626	0.838012433707	0.83309466767	0.870952440626	0.815201900617	0.85075915959	0.802116650078	0.841757096471	0.838292041684	0.777503808795	0.828078631857	0.803935011278	0.86938742899	0.754330547537	0.817666678051	0.775787050437	0.809623950049	0.823757312571	0.806614486921	0.793008497668	0.0	0.835457161	0.823866473093	0.765408686474	0.818070775454	0.833466825067	0.765594735445	0.830020001782	0.836898644545	0.840957885878	0.773045195843	0.807354609319	0.799016462431	0.761020596206	0.797566947753	0.808374420826	0.798156162981	0.821940073823	0.765347612508	0.803131761335	0.835781778455	0.770191257869	0.822842582598	0.824541520486	0.782138165444	0.808838114845	0.821738185035	0.804745706438	0.837897537559	0.783982563445	0.825036285048	0.788799043395	0.784305130689	0.769957753055	0.870896165118	0.845524255146	0.833813293992	0.800041866679	0.872210474326	0.795414102416	0.791645686298	0.790791719743	0.822355457781	0.792000720581	0.834880399189	0.80339690642	0.856991454016	0.717794688088	0.788537439123	0.797870378082	0.755366440184	0.781666926199	0.791409202685	0.752346099985	0.87591396308	0.784832049067	0.780669543157	0.674186603236	0.80548983972	0.802257696131	0.806906073026	0.716028795431	0.792542691906	0.81955677176
92.S17	0.841884181358	0.8174248714	0.856557493612	0.787732473436	0.75589310211	0.719310806295	0.780471695115	0.699993898659	0.778726439787	0.834085314958	0.767774033061	0.814911204053	0.816418674323	0.77915446553	0.810638417068	0.832327479145	0.826208138546	0.793100154626	0.756196336322	0.688586915675	0.822796964964	0.830053429987	0.795726008118	0.805573471173	0.834231370413	0.786666814258	0.831283910986	0.771755547631	0.758382716355	0.760140982717	0.769891746434	0.842825218953	0.820459255426	0.82043534801	0.780472802543	0.87368063035	0.809914575745	0.74665156104	0.819401866669	0.819426850773	0.779068152126	0.778353315425	0.811997974919	0.844331383774	0.890323019422	0.692504847845	0.769627087605	0.84328809076	0.885014458207	0.792469249986	0.847286812405	0.722904361973	0.829873760464	0.734103850303	0.763884817254	0.836431838826	0.808477307644	0.883717794749	0.784491980019	0.798060516152	0.751794910169	0.80719901049	0.790088113247	0.728687080767	0.7508843893	0.835457161	0.0	0.67306788273	0.714450510072	0.800707182726	0.815424813734	0.748526397284	0.877532211617	0.79077492415	0.823409340674	0.761188359015	0.773480709448	0.786885687942	0.781432753335	0.74899989688	0.761360776552	0.752400689683	0.775143488055	0.766066970668	0.736921509669	0.820182165472	0.779042595872	0.791274164605	0.792225609645	0.814277143847	0.787084393689	0.794181939834	0.762670870361	0.810244593147	0.75964725472	0.791663887462	0.802139895839	0.781321102431	0.75962459546	0.882340863617	0.859772984731	0.756653958989	0.785676968351	0.859084497198	0.752773691933	0.817123819438	0.687993681934	0.667829620171	0.728673425108	0.671204091352	0.818124685973	0.828074501782	0.708382999266	0.801353639555	0.805659353128	0.802781374707	0.678751464025	0.80730816768	0.756010056047	0.898807652729	0.744846271697	0.793173133566	0.837318889398	0.674795844179	0.808468781761	0.796618300611	0.834259433577	0.808268699758	0.711257386384
91.S17	0.826339490306	0.79101439207	0.884708799959	0.752844560851	0.735329349942	0.743571419574	0.764334575166	0.70972451028	0.774614691823	0.80441816619	0.747988391714	0.774974917646	0.794632353193	0.768258610566	0.781179531277	0.82089038383	0.796702115351	0.765816388438	0.734889325907	0.671813485246	0.814247469086	0.832974809827	0.787832198632	0.81544740196	0.813713469197	0.746396565222	0.837020226805	0.760628105985	0.756883408379	0.744227550653	0.765670583254	0.838110543951	0.791368797196	0.800520039397	0.765252837749	0.87108473851	0.75508667707	0.743366334789	0.750128725434	0.81913758941	0.774893330023	0.774055893337	0.816717485906	0.829216808274	0.891253034098	0.706197802023	0.805047598839	0.836714322253	0.879399109538	0.772617005688	0.855249234861	0.681075675411	0.810871694535	0.697845487175	0.75983320795	0.836786514479	0.785754486671	0.903390676601	0.768249036288	0.766242020419	0.745374243272	0.801262723045	0.769747848712	0.733290135616	0.721058788741	0.823866473093	0.67306788273	0.0	0.71197916289	0.758848048231	0.770627426364	0.727677345046	0.861686384191	0.761245005726	0.79085857594	0.749949978922	0.765961703702	0.768583825561	0.761581287187	0.725049391295	0.718761780675	0.738582926169	0.731518206095	0.763644258223	0.749043529356	0.799153961907	0.726949381961	0.788234026064	0.756992220456	0.79900843307	0.773763535856	0.75830989759	0.747131962703	0.846162710563	0.789904836147	0.767117466527	0.809643173893	0.808048405833	0.764659404387	0.88357514362	0.836951402511	0.703383334315	0.786164413856	0.887075210079	0.748451391691	0.805452350545	0.723364966169	0.665171443623	0.746796680244	0.642170182372	0.803578942706	0.845886590398	0.728701884501	0.782297801992	0.789217443323	0.811309175184	0.66311393411	0.80596680073	0.777399647427	0.903767148063	0.761154175945	0.759121641092	0.846321429803	0.718140543415	0.79775746735	0.788945481538	0.836933415896	0.839506708344	0.674255085399
127.S17	0.798943729103	0.779794909609	0.85046155979	0.711068861453	0.661514059886	0.666311963815	0.740594482452	0.726504896995	0.731300151031	0.770571324035	0.665606982959	0.756492740989	0.772108604405	0.725870540762	0.778265929128	0.786111137417	0.756511756005	0.770319267002	0.663281953353	0.669238353627	0.767705470419	0.795891809927	0.752611031077	0.735083865477	0.80208790063	0.718216892075	0.797556530056	0.714090039038	0.701735941852	0.712876920773	0.703856068357	0.796298681119	0.770384906442	0.760143409553	0.737483560226	0.831453707967	0.755669700361	0.751858550948	0.777726593468	0.769303770296	0.715170608549	0.720894780081	0.751173349972	0.798836910221	0.863338295429	0.710142858909	0.749676367957	0.790211747716	0.852055458643	0.754970410247	0.812612602488	0.698614319255	0.790029390522	0.725962460041	0.701431685911	0.783586386062	0.754151517217	0.869589925566	0.714446805456	0.733215008147	0.707174463852	0.716945995573	0.741389047282	0.670778377791	0.681573776133	0.765408686474	0.714450510072	0.71197916289	0.0	0.738444614038	0.773565989205	0.715787684083	0.81580668384	0.744992889014	0.795313278839	0.723625538028	0.695866940649	0.73485554459	0.671323878833	0.709300679173	0.705387216685	0.638756875599	0.687416693064	0.656665542585	0.697764748978	0.760085230498	0.709579461239	0.738748480939	0.741770068087	0.740893280412	0.725008789744	0.726412164839	0.716914880718	0.771935753781	0.704413377787	0.732068147734	0.773017467494	0.719693235509	0.701235168755	0.867171454854	0.823205368554	0.718037091405	0.726861732994	0.822646724319	0.669790872295	0.752658382836	0.614575356395	0.690722830857	0.627495678955	0.700329135293	0.768954055093	0.796193588529	0.568025744542	0.737437913944	0.7493625224	0.742353797344	0.646795614603	0.753376760009	0.712800345711	0.872757065953	0.676475963596	0.751417746493	0.795736492756	0.662701125479	0.758334094254	0.74070578021	0.752739000543	0.777857619571	0.728806994638
167.S17	0.740518722564	0.667495943727	0.852227228503	0.616876804458	0.668877675955	0.777927748732	0.658475912811	0.809254084059	0.729980264961	0.697582851035	0.660084357221	0.583484404862	0.640848966803	0.666259161256	0.624788162844	0.65015960264	0.637148422084	0.679831628626	0.670533063649	0.707753590803	0.649855550296	0.796594125153	0.660442629511	0.741774363456	0.64194929696	0.60145501564	0.787099921633	0.674821322348	0.652760387862	0.675635684429	0.669728591521	0.744035914864	0.58807759618	0.700990649475	0.753862222801	0.785410053606	0.732542315887	0.706574776887	0.633879956271	0.75633229731	0.689486348976	0.727553483005	0.780808435715	0.659192193484	0.823128378651	0.741565839404	0.795745054794	0.755857372286	0.801212555929	0.687764712405	0.7693206111	0.726894849463	0.611282138008	0.775602357162	0.720456619739	0.678598200566	0.669714057571	0.818481529716	0.690339809142	0.648250478504	0.671242582448	0.720680716227	0.695678823378	0.733576243457	0.704893555654	0.818070775454	0.800707182726	0.758848048231	0.738444614038	0.0	0.662745821442	0.749926857092	0.79032282649	0.623755527343	0.726178847335	0.688385202488	0.706037322215	0.644331537145	0.666576000011	0.69690698436	0.678706037852	0.691257650082	0.667202370239	0.655320222065	0.731209481405	0.632667316	0.680457670373	0.701276013431	0.641196234191	0.715977645403	0.753488464562	0.693672894582	0.663747711128	0.822370730099	0.740472038438	0.642462788626	0.79157074539	0.780101019553	0.667011777785	0.811675661648	0.695445644439	0.677068577259	0.736227793304	0.88107360909	0.712916665285	0.724421980769	0.711085545008	0.743951341232	0.757662819583	0.777947276749	0.620951792574	0.798934331179	0.741778164312	0.639481166038	0.653575282404	0.767165551178	0.784037519683	0.71516922388	0.800380112968	0.846797934372	0.762355047942	0.612761927711	0.811884116566	0.733217201502	0.697583599675	0.725652486642	0.804868857886	0.796769724705	0.804749629146
48.S17	0.700360813413	0.654594532805	0.817668001262	0.683746971175	0.730985104709	0.76931597448	0.682111726269	0.836421919099	0.738065128862	0.723597496108	0.691532576395	0.676389328427	0.738486976185	0.684000322157	0.723827542892	0.669620177834	0.703353563965	0.761348970627	0.667299176661	0.721989649937	0.681321374183	0.831082724088	0.693748439894	0.734744613943	0.73905340583	0.68209103834	0.749913527991	0.693487250172	0.682773616485	0.696713664397	0.69162825723	0.719103554994	0.683799191428	0.673689694536	0.738552974441	0.753515091947	0.703642851065	0.674356392839	0.697100095209	0.764685293029	0.714911740113	0.732674820687	0.771283188804	0.688722149474	0.796128461895	0.744805273382	0.772757662045	0.72288761791	0.796443635508	0.653489209175	0.751939856669	0.743076622475	0.693753668607	0.800758737186	0.72246586385	0.710998178852	0.642858349182	0.795221728657	0.710648396912	0.691214866384	0.75092500772	0.713269674881	0.680824084626	0.736908406815	0.733230829384	0.833466825067	0.815424813734	0.770627426364	0.773565989205	0.662745821442	0.0	0.711357134523	0.777633803281	0.681478713633	0.738368210266	0.709528540097	0.699350254434	0.677204538706	0.698800687213	0.706683839692	0.689815934561	0.699093262451	0.675470732419	0.696989593642	0.730594076639	0.693562984275	0.696907978952	0.694349613095	0.690347652914	0.755010190636	0.727365861419	0.683970352034	0.68377057384	0.795980329627	0.723797485052	0.704468895357	0.785098684604	0.7709198648	0.734489419389	0.80041685131	0.716855916259	0.699685386995	0.69458893984	0.865806466564	0.713100593614	0.711862206062	0.730906054784	0.769720857067	0.750794657195	0.777113140534	0.697375600182	0.797790140933	0.770323445179	0.713859796607	0.745291930723	0.768232947703	0.803840743733	0.76053773227	0.779676208283	0.812324435693	0.793818087101	0.700408335005	0.813221932314	0.766266214277	0.693621440314	0.673390934037	0.822018271729	0.79740210323	0.83279600178
138.S17	0.731750080567	0.73393565323	0.818463338545	0.723468219522	0.710168848009	0.688902410986	0.73270742418	0.772713689383	0.693098021501	0.748494569321	0.662879380742	0.746172458446	0.776170899015	0.690527750279	0.749488839098	0.741974064263	0.776226189086	0.771252252281	0.676877912227	0.686706811421	0.72919786975	0.76866429561	0.722390377041	0.744023676609	0.79872639191	0.721257111285	0.743011566251	0.710468801038	0.676346476448	0.687062393189	0.708861103199	0.738378949646	0.739007702739	0.737635515908	0.703631399763	0.774505953302	0.707250655522	0.715677015069	0.770438475957	0.729513990039	0.696424525814	0.724140688154	0.758036991828	0.75797251726	0.797353682741	0.704100108026	0.735666211747	0.74601081547	0.791931830831	0.698813819202	0.767246689209	0.708056697124	0.757508108319	0.775187375529	0.697932656698	0.761552158195	0.730153367917	0.815562410199	0.726893797099	0.692995064621	0.709562273494	0.70143473373	0.711060560474	0.692906209259	0.686494403924	0.765594735445	0.748526397284	0.727677345046	0.715787684083	0.749926857092	0.711357134523	0.0	0.803909116844	0.714910153588	0.719128654628	0.726642448943	0.647615922133	0.698183761382	0.699858595475	0.674703950787	0.627555438764	0.671550359658	0.665081889504	0.71635112204	0.722202030567	0.730461670551	0.689336689288	0.724997840379	0.7169598466	0.763158508954	0.74184884884	0.71965342849	0.731799018427	0.782593071882	0.71817326675	0.72812534344	0.767927847912	0.753255839868	0.751086662482	0.793933060549	0.776649124899	0.712991826934	0.714792159969	0.825253178303	0.675064018308	0.699756706175	0.659356330657	0.694404603697	0.678272219156	0.705265646451	0.759071680254	0.796500311091	0.705640347902	0.694682537648	0.768813775409	0.74055417246	0.719170554647	0.754233608255	0.725599952614	0.822542188637	0.73960655503	0.721996006631	0.779769204876	0.703104364795	0.712082380668	0.71213542819	0.792084765328	0.761354929164	0.763100450101
43.S17	0.709869261822	0.759056627501	0.761984914194	0.792629690276	0.769534351212	0.833271937028	0.795296680361	0.88701987709	0.729169462216	0.747289475743	0.794072861193	0.819291625478	0.847203014074	0.772378297125	0.829229549339	0.740413003643	0.771255500038	0.846814462598	0.794503255891	0.832784152743	0.733879041817	0.838605259768	0.75843611985	0.741785157234	0.847837022373	0.780349194274	0.720040748814	0.769892060212	0.791292647723	0.770150274354	0.773602795075	0.678013775719	0.781159931811	0.752881314662	0.819946083034	0.71859167448	0.757960988402	0.786404800136	0.83793592132	0.764925014894	0.762850395789	0.761916243833	0.78998751881	0.758614316263	0.699600109176	0.806760854134	0.748128907961	0.713616540296	0.699510988535	0.772427148691	0.719069830054	0.80053757232	0.773365199981	0.881913486091	0.765613605468	0.740620567804	0.752952741767	0.709660344871	0.753196486289	0.786574542663	0.816055240556	0.762661450115	0.78382634428	0.782736440381	0.801170429792	0.830020001782	0.877532211617	0.861686384191	0.81580668384	0.79032282649	0.777633803281	0.803909116844	0.0	0.79314897978	0.819981984827	0.806889679897	0.778083759884	0.78200410485	0.769702846706	0.817882987239	0.762231687067	0.791158744145	0.76499588895	0.762938281411	0.772874687833	0.775924291336	0.783732193826	0.785180866382	0.820738555139	0.750251726022	0.773802071783	0.799705132974	0.776787116139	0.765062865293	0.778769381138	0.786312100058	0.758852399282	0.799498876673	0.826586180431	0.681972213749	0.733190271165	0.812673852893	0.767548475861	0.871275501718	0.780244881856	0.735807664649	0.80241659599	0.841402969301	0.827925346738	0.849207117914	0.775588205048	0.755878194145	0.843356809064	0.767019739463	0.816733451225	0.801899652549	0.867948933186	0.811938798163	0.795111179396	0.774153910441	0.812783788939	0.806784129033	0.810390903489	0.810511226045	0.740173358832	0.772187245961	0.825747270244	0.799136834889	0.894982142588
184.S17	0.740620092787	0.681054579266	0.850987496279	0.668282073911	0.67985087737	0.76843937886	0.692588087847	0.785626880136	0.749091379873	0.702388914315	0.683989772429	0.639610326772	0.668787863159	0.701284342393	0.664059493912	0.672626371484	0.679773569672	0.725888283583	0.664072121238	0.686753361897	0.687366953361	0.818632444529	0.674211905538	0.73241360532	0.695436802483	0.604012014454	0.789235967732	0.679114818306	0.687650216252	0.682355066602	0.671498698062	0.756935756151	0.648358715673	0.699883563859	0.730731551034	0.79449063189	0.701765472907	0.710363009059	0.678538769906	0.743953727083	0.708082543288	0.739332079633	0.781411829915	0.699833599329	0.828643246855	0.745521596021	0.791791787093	0.761085164572	0.82054207018	0.65635056282	0.763607883741	0.734475730243	0.644064287884	0.767447712918	0.725436047034	0.693980119868	0.687829538936	0.826281335298	0.690013113911	0.615450385575	0.677942309259	0.718887621114	0.66626683275	0.705124276395	0.684069676069	0.836898644545	0.79077492415	0.761245005726	0.744992889014	0.623755527343	0.681478713633	0.714910153588	0.79314897978	0.0	0.693817778166	0.668140473419	0.685410854068	0.649680516717	0.674076100331	0.683213127786	0.660191711237	0.679675420328	0.639724057389	0.655155739932	0.735520533064	0.660864434967	0.660567062638	0.71359419337	0.62725133816	0.726414181298	0.723372697988	0.663566392277	0.670229903692	0.829648335241	0.748700874701	0.605549107605	0.79812635104	0.767956122711	0.716310034393	0.827954101944	0.712336576566	0.62083018299	0.718638015985	0.888020153481	0.71205810165	0.713335990551	0.705889420613	0.731502075296	0.749761354271	0.733684078041	0.669384477884	0.804141468993	0.77214855032	0.689932433007	0.698604139155	0.767625612216	0.768772068424	0.754794038636	0.770176503728	0.846177147214	0.762219801501	0.654063202223	0.818018676625	0.739584888394	0.710183145411	0.699342309006	0.819752837239	0.805502671163	0.797753136657
134.S17	0.766442128315	0.72557702109	0.838644708002	0.720448286162	0.742451630394	0.791614031182	0.74994177302	0.821096307305	0.755814821731	0.75091784961	0.714097390288	0.732146075545	0.773619537919	0.740589873716	0.735740246099	0.697462645928	0.745157252781	0.777023839182	0.715797049307	0.728592242645	0.734781593813	0.838973889441	0.719618979314	0.771706069422	0.794442665812	0.722429368883	0.810533921643	0.739717858694	0.706670528882	0.706635150139	0.730085026773	0.765325859183	0.722865473088	0.72450819969	0.740728683591	0.79640598116	0.757103985832	0.754377616683	0.743530751918	0.737079767271	0.752916077182	0.759798407277	0.799892963905	0.733018339736	0.830552081908	0.772986923241	0.817117414493	0.760009969641	0.813630181033	0.703573297292	0.761698164273	0.768758226087	0.718410795837	0.810927561509	0.755140576112	0.760005980674	0.732219632285	0.8184680926	0.760466010965	0.70143161849	0.704930869346	0.752461577909	0.741071663184	0.769847040127	0.742387185092	0.840957885878	0.823409340674	0.79085857594	0.795313278839	0.726178847335	0.738368210266	0.719128654628	0.819981984827	0.693817778166	0.0	0.750130332743	0.733784362441	0.709158154529	0.732460357377	0.717959034427	0.719856242311	0.73360670379	0.695578690789	0.747178564699	0.763043053827	0.735450657443	0.714178389934	0.752102695491	0.703434836301	0.792755985123	0.779517030149	0.740408893512	0.719744842008	0.855265119471	0.783249690478	0.713163205164	0.827420314209	0.811904844535	0.780471914036	0.821395634255	0.750007689615	0.709946580141	0.750055113312	0.897955101336	0.724455604947	0.75012025217	0.735566614424	0.763668056808	0.762554155519	0.786032153012	0.759911702366	0.823754316604	0.805874495936	0.747584111661	0.770278973276	0.808914480477	0.805686572496	0.813696823649	0.802094524017	0.837331313701	0.814323071697	0.722567315983	0.840038069271	0.775297376306	0.736778002685	0.746052900478	0.851003102621	0.830872022753	0.82564410661
190.S17	0.760029774952	0.741995733805	0.838751400115	0.650261579864	0.680371325386	0.737526622923	0.668891541466	0.791606415305	0.746962011927	0.75114044519	0.665182148779	0.687320948654	0.740435385839	0.726914609145	0.712687673466	0.707372478611	0.716268977117	0.730213876015	0.684216462462	0.714159756647	0.695246455556	0.775961826323	0.69338812635	0.741868749302	0.748219878463	0.661516422348	0.79050572824	0.696602563429	0.687978128885	0.716815194918	0.688356567499	0.784799539876	0.738244218498	0.727892917141	0.752156103197	0.816846503742	0.725029863643	0.725163983238	0.731823425128	0.749460303845	0.705075905845	0.760133574803	0.804371238096	0.747675357696	0.847209941179	0.73644106889	0.794712079062	0.78680074507	0.844205443688	0.706714482278	0.791146975663	0.753942114865	0.719671122753	0.770207639375	0.717363599027	0.722003189996	0.717782942086	0.841103679286	0.653610406901	0.648601659465	0.682534971499	0.733022888807	0.704250493483	0.733426942486	0.689425276897	0.773045195843	0.761188359015	0.749949978922	0.723625538028	0.688385202488	0.709528540097	0.726642448943	0.806889679897	0.668140473419	0.750130332743	0.0	0.717304636113	0.692139438581	0.65722086782	0.709975527628	0.705598222063	0.718701357466	0.70913677556	0.615079466499	0.724116576474	0.717684769659	0.686693414763	0.714769755077	0.672568965331	0.711237467538	0.725424146011	0.677767214414	0.69542898199	0.799735733332	0.72986306915	0.629931412186	0.761858779756	0.756550464648	0.689330500211	0.839751904565	0.766858554174	0.673652528508	0.725477664545	0.863428391375	0.721326988174	0.717557488335	0.696304585184	0.746952546321	0.714979388434	0.743545096287	0.686053322363	0.814623493188	0.722086698324	0.71727169749	0.726383393593	0.716936518855	0.755221992778	0.734776517104	0.757943753981	0.859514771906	0.731395188562	0.683644754976	0.771399588167	0.719507037231	0.714131491543	0.724403465733	0.75969769179	0.764521892232	0.782494415263
139.S17	0.707962074144	0.698465696582	0.811324846928	0.692267445378	0.708362159517	0.703896655252	0.714615758627	0.794941238772	0.698111385154	0.70759847504	0.635625142571	0.709043357775	0.752837645486	0.618992757595	0.728434606462	0.685573437217	0.713615891499	0.757924066162	0.620897780746	0.678467920417	0.705221975689	0.787338755578	0.700443522232	0.681607549025	0.764801990523	0.679479932792	0.705258488506	0.661125861833	0.672884505826	0.670353715149	0.655615992757	0.719058801655	0.697805348064	0.695316992934	0.706170334655	0.752522106244	0.681653697451	0.698664044844	0.739604983897	0.713589814481	0.692229721964	0.685736323566	0.741250106913	0.726740222935	0.781120456302	0.705927913713	0.735078556901	0.725653584988	0.776244507583	0.688366457933	0.724407057478	0.722595563013	0.709830157313	0.789503111079	0.69933975703	0.723776859207	0.669151609115	0.797374889034	0.674713897986	0.680850536838	0.720015079061	0.643451407833	0.666353878545	0.674540530132	0.706668312156	0.807354609319	0.773480709448	0.765961703702	0.695866940649	0.706037322215	0.699350254434	0.647615922133	0.778083759884	0.685410854068	0.733784362441	0.717304636113	0.0	0.682671250698	0.660981492637	0.688539726624	0.645458919995	0.631962785546	0.649002151035	0.666254143473	0.711979593346	0.699453895918	0.680331862359	0.674522840556	0.710796162447	0.737710403389	0.67030053857	0.677231097227	0.682960339754	0.743483039801	0.659964123749	0.700284207729	0.758832719248	0.709433691839	0.710369722943	0.802864951685	0.752712592568	0.674465286091	0.663188884213	0.812113905677	0.613619061871	0.680087668769	0.662605703818	0.709389570912	0.643886137635	0.720357617879	0.720115972071	0.783243869254	0.703295276927	0.681608886387	0.738582106523	0.75993798834	0.767493689641	0.719389321344	0.71250140863	0.805210472777	0.699681258007	0.720630453204	0.795076804111	0.679086452342	0.711606339234	0.687411895408	0.774822861182	0.776298068603	0.806885714264
26.S17	0.684705333996	0.664578906478	0.819983180414	0.652687069746	0.676064026755	0.739437065533	0.697210906353	0.768131797453	0.703502974702	0.680314422775	0.656253144827	0.677735112394	0.707106328169	0.678941715965	0.695555383723	0.666407232226	0.696165134576	0.733328578586	0.65000052006	0.696200122269	0.670149666811	0.796029566384	0.67838874952	0.715681005125	0.735587145308	0.650020881773	0.745186012758	0.620457967182	0.678811029681	0.690148041415	0.651285648164	0.731908859639	0.659991976819	0.679281256806	0.737111045713	0.755935047159	0.697953761792	0.718729637923	0.715683512283	0.752067191427	0.668380789566	0.727723120962	0.738714540134	0.680488933086	0.784631827287	0.735194580535	0.791522255603	0.739046924249	0.790353951019	0.652381415233	0.720961682294	0.701966152216	0.68664452638	0.769039988554	0.668640447358	0.679312817013	0.662087922542	0.795875313193	0.689862960517	0.642433383494	0.68084982337	0.690701914043	0.672716091174	0.717848998746	0.706938647072	0.799016462431	0.786885687942	0.768583825561	0.73485554459	0.644331537145	0.677204538706	0.698183761382	0.78200410485	0.649680516717	0.709158154529	0.692139438581	0.682671250698	0.0	0.652007586346	0.686189860155	0.663800258613	0.654983764303	0.66466492135	0.668838194474	0.716915487909	0.6802511531	0.653127191849	0.690401787228	0.668532715871	0.714781618389	0.666530913043	0.664011381098	0.656962160476	0.815420658973	0.721018656553	0.652076507413	0.74273279134	0.723569181441	0.722161454648	0.808841112427	0.721874027648	0.678258251113	0.689564214786	0.868294611373	0.701101549769	0.671841273852	0.68357437004	0.754241829266	0.715753053834	0.748138371227	0.67687223945	0.783139372067	0.760620666499	0.670967049344	0.714547239077	0.739413368867	0.76179961058	0.734367228246	0.713351261091	0.824769420242	0.736412948446	0.674969627526	0.802707964294	0.72987823149	0.686080061447	0.692641413117	0.795682792495	0.784809437271	0.778996554878
201.S17	0.740784008118	0.69379799585	0.821300641118	0.639333251951	0.628824155668	0.703756215569	0.641767497374	0.796359831154	0.713189488197	0.702612183208	0.637129847072	0.685032103638	0.708988249182	0.671035564289	0.69684127825	0.678585996919	0.686479666514	0.706184412399	0.583156601676	0.67515654295	0.668331222401	0.775641044069	0.640330520145	0.684748565834	0.723960912366	0.594971020935	0.761006680574	0.644661856301	0.649455232575	0.697032587098	0.643438032264	0.732184914959	0.676910022052	0.713955092384	0.750810716202	0.791161129027	0.696960900043	0.713590236371	0.709401484635	0.738777626064	0.651215166009	0.742201291908	0.753570627395	0.693518036029	0.804534298938	0.738602759716	0.761110238391	0.755480868038	0.808515501407	0.696540253051	0.752074974804	0.707360445056	0.707755975226	0.761867943982	0.6779671621	0.682598061437	0.668718625708	0.796362287991	0.647506248922	0.619045934058	0.679343984145	0.671529560393	0.68326968889	0.696340552471	0.671590514832	0.761020596206	0.781432753335	0.761581287187	0.671323878833	0.666576000011	0.698800687213	0.699858595475	0.769702846706	0.674076100331	0.732460357377	0.65722086782	0.660981492637	0.652007586346	0.0	0.68187818515	0.667520606468	0.650987352895	0.671094904428	0.619632441892	0.689724348784	0.674970865014	0.647728490712	0.652047929209	0.657275504766	0.668608622773	0.687480054798	0.668268071847	0.681246255243	0.773778936517	0.703547902115	0.642534007311	0.735157806369	0.719586974313	0.674120951188	0.793788311127	0.75706147354	0.676198730481	0.689895559453	0.838429723472	0.691609834186	0.696964427464	0.677110871443	0.745239240285	0.695878474506	0.749969616876	0.67265891971	0.791381550132	0.670514338332	0.627597181066	0.655600290725	0.69581738623	0.74042806178	0.704518841087	0.7218268626	0.83022190487	0.71758754632	0.649449220849	0.742752630194	0.718357626373	0.702738368316	0.682907499188	0.718170964248	0.714851227983	0.78757702135
